date,HA,ID_HA,province,POP_2021,ICU,acute_rate7,disch_rate14_LAG3,ward_rate_LAG2
29/08/2021,H.A. LEÓN,1703,León,324663,9,18.75,12.01245599,11.39643261
30/08/2021,H.A. LEÓN,1703,León,324663,9,19.48881789,11.7044443,10.16438584
31/08/2021,H.A. LEÓN,1703,León,324663,9,20.72368421,13.24450276,10.78040922
01/09/2021,H.A. LEÓN,1703,León,324663,8,21.08843537,12.62847938,10.47239753
02/09/2021,H.A. LEÓN,1703,León,324663,7,21.35231317,12.62847938,8.624327379
03/09/2021,H.A. LEÓN,1703,León,324663,8,22.26415094,13.55251445,8.624327379
04/09/2021,H.A. LEÓN,1703,León,324663,10,24.09638554,13.55251445,8.008303995
05/09/2021,H.A. LEÓN,1703,León,324663,10,26.40692641,13.24450276,6.776257227
06/09/2021,H.A. LEÓN,1703,León,324663,11,29.30232558,14.16853784,4.928187074
07/09/2021,H.A. LEÓN,1703,León,324663,11,31.40096618,13.55251445,4.928187074
08/09/2021,H.A. LEÓN,1703,León,324663,11,34.17085427,13.86052615,4.928187074
09/09/2021,H.A. LEÓN,1703,León,324663,11,37.5,13.86052615,5.544210458
10/09/2021,H.A. LEÓN,1703,León,324663,9,40.33149171,13.24450276,5.236198766
11/09/2021,H.A. LEÓN,1703,León,324663,9,41.61849711,12.62847938,4.620175382
12/09/2021,H.A. LEÓN,1703,León,324663,9,43.03030303,12.93649107,3.080116921
13/09/2021,H.A. LEÓN,1703,León,324663,8,43.87096774,12.62847938,2.772105229
14/09/2021,H.A. LEÓN,1703,León,324663,8,45.45454545,11.39643261,2.772105229
15/09/2021,H.A. LEÓN,1703,León,324663,8,47.32824427,11.39643261,2.772105229
16/09/2021,H.A. LEÓN,1703,León,324663,7,48.33333333,11.39643261,2.772105229
17/09/2021,H.A. LEÓN,1703,León,324663,7,47.86324786,9.548362456,2.464093537
18/09/2021,H.A. LEÓN,1703,León,324663,7,47.36842105,8.932339072,2.464093537
19/09/2021,H.A. LEÓN,1703,León,324663,7,47.27272727,8.316315687,2.772105229
20/09/2021,H.A. LEÓN,1703,León,324663,7,47.6635514,6.468245535,2.464093537
21/09/2021,H.A. LEÓN,1703,León,324663,7,47.16981132,5.236198766,2.156081845
22/09/2021,H.A. LEÓN,1703,León,324663,7,46.66666667,5.236198766,2.156081845
23/09/2021,H.A. LEÓN,1703,León,324663,7,46.66666667,4.928187074,2.772105229
24/09/2021,H.A. LEÓN,1703,León,324663,6,46.15384615,4.620175382,2.464093537
25/09/2021,H.A. LEÓN,1703,León,324663,6,46.07843137,4.31216369,2.464093537
26/09/2021,H.A. LEÓN,1703,León,324663,6,45.09803922,3.696140305,2.772105229
27/09/2021,H.A. LEÓN,1703,León,324663,6,44.11764706,2.772105229,2.156081845
28/09/2021,H.A. LEÓN,1703,León,324663,5,43,3.388128613,2.464093537
29/09/2021,H.A. LEÓN,1703,León,324663,5,42.70833333,3.080116921,2.464093537
30/09/2021,H.A. LEÓN,1703,León,324663,5,42.85714286,2.772105229,2.772105229
01/10/2021,H.A. LEÓN,1703,León,324663,5,44.18604651,3.080116921,1.848070153
02/10/2021,H.A. LEÓN,1703,León,324663,5,44.04761905,3.696140305,1.540058461
03/10/2021,H.A. LEÓN,1703,León,324663,4,43.20987654,3.696140305,1.540058461
04/10/2021,H.A. LEÓN,1703,León,324663,4,42.30769231,3.696140305,1.848070153
05/10/2021,H.A. LEÓN,1703,León,324663,3,41.89189189,3.696140305,2.156081845
06/10/2021,H.A. LEÓN,1703,León,324663,3,39.7260274,3.388128613,2.156081845
07/10/2021,H.A. LEÓN,1703,León,324663,3,36.98630137,3.696140305,2.156081845
08/10/2021,H.A. LEÓN,1703,León,324663,3,34.72222222,4.004151998,2.156081845
09/10/2021,H.A. LEÓN,1703,León,324663,3,33.82352941,3.696140305,2.156081845
10/10/2021,H.A. LEÓN,1703,León,324663,3,34.375,3.388128613,1.848070153
11/10/2021,H.A. LEÓN,1703,León,324663,3,35,3.696140305,1.232046768
12/10/2021,H.A. LEÓN,1703,León,324663,3,38.18181818,4.004151998,1.232046768
13/10/2021,H.A. LEÓN,1703,León,324663,3,42,4.004151998,1.232046768
14/10/2021,H.A. LEÓN,1703,León,324663,3,46.66666667,4.004151998,0.616023384
15/10/2021,H.A. LEÓN,1703,León,324663,3,51.2195122,4.31216369,0.616023384
16/10/2021,H.A. LEÓN,1703,León,324663,3,53.84615385,3.388128613,0.616023384
17/10/2021,H.A. LEÓN,1703,León,324663,3,55.26315789,3.388128613,0.616023384
18/10/2021,H.A. LEÓN,1703,León,324663,3,53.84615385,3.388128613,0.616023384
19/10/2021,H.A. LEÓN,1703,León,324663,3,48.8372093,3.388128613,0.924035076
20/10/2021,H.A. LEÓN,1703,León,324663,3,42.85714286,3.388128613,1.540058461
21/10/2021,H.A. LEÓN,1703,León,324663,3,36.84210526,3.080116921,1.848070153
22/10/2021,H.A. LEÓN,1703,León,324663,3,32.30769231,2.772105229,2.464093537
23/10/2021,H.A. LEÓN,1703,León,324663,3,29.16666667,2.772105229,3.080116921
24/10/2021,H.A. LEÓN,1703,León,324663,3,26.92307692,2.772105229,3.080116921
25/10/2021,H.A. LEÓN,1703,León,324663,3,25.6097561,2.772105229,2.772105229
26/10/2021,H.A. LEÓN,1703,León,324663,3,24.70588235,2.156081845,2.772105229
27/10/2021,H.A. LEÓN,1703,León,324663,3,24.41860465,2.772105229,2.772105229
28/10/2021,H.A. LEÓN,1703,León,324663,3,23.86363636,2.772105229,2.772105229
29/10/2021,H.A. LEÓN,1703,León,324663,3,23.33333333,2.464093537,2.772105229
30/10/2021,H.A. LEÓN,1703,León,324663,5,24.7311828,2.464093537,3.696140305
31/10/2021,H.A. LEÓN,1703,León,324663,5,26.04166667,2.772105229,3.696140305
01/11/2021,H.A. LEÓN,1703,León,324663,5,27.27272727,3.080116921,3.080116921
02/11/2021,H.A. LEÓN,1703,León,324663,5,27.88461538,2.772105229,3.080116921
03/11/2021,H.A. LEÓN,1703,León,324663,5,28.97196262,2.772105229,3.080116921
04/11/2021,H.A. LEÓN,1703,León,324663,5,31.13207547,2.772105229,3.696140305
05/11/2021,H.A. LEÓN,1703,León,324663,5,33.65384615,2.772105229,3.080116921
06/11/2021,H.A. LEÓN,1703,León,324663,5,35,3.388128613,2.772105229
07/11/2021,H.A. LEÓN,1703,León,324663,5,36.45833333,4.004151998,2.464093537
08/11/2021,H.A. LEÓN,1703,León,324663,5,37.6344086,4.004151998,1.848070153
09/11/2021,H.A. LEÓN,1703,León,324663,5,38.88888889,4.004151998,1.848070153
10/11/2021,H.A. LEÓN,1703,León,324663,5,38.88888889,3.388128613,2.156081845
11/11/2021,H.A. LEÓN,1703,León,324663,5,38.46153846,3.388128613,2.772105229
12/11/2021,H.A. LEÓN,1703,León,324663,5,37.6344086,3.388128613,3.080116921
13/11/2021,H.A. LEÓN,1703,León,324663,5,36.08247423,3.388128613,3.080116921
14/11/2021,H.A. LEÓN,1703,León,324663,5,33.98058252,3.080116921,3.080116921
15/11/2021,H.A. LEÓN,1703,León,324663,5,31.81818182,3.080116921,3.080116921
16/11/2021,H.A. LEÓN,1703,León,324663,5,30.70175439,3.080116921,3.696140305
17/11/2021,H.A. LEÓN,1703,León,324663,4,29.56521739,3.080116921,4.31216369
18/11/2021,H.A. LEÓN,1703,León,324663,4,29.20353982,3.080116921,4.004151998
19/11/2021,H.A. LEÓN,1703,León,324663,4,28.57142857,3.696140305,3.696140305
20/11/2021,H.A. LEÓN,1703,León,324663,4,27.92792793,3.388128613,2.772105229
21/11/2021,H.A. LEÓN,1703,León,324663,4,27.52293578,3.696140305,3.080116921
22/11/2021,H.A. LEÓN,1703,León,324663,4,27.10280374,3.388128613,3.080116921
23/11/2021,H.A. LEÓN,1703,León,324663,4,25.68807339,3.080116921,3.388128613
24/11/2021,H.A. LEÓN,1703,León,324663,3,23.89380531,3.388128613,4.004151998
25/11/2021,H.A. LEÓN,1703,León,324663,4,22.31404959,3.388128613,4.928187074
26/11/2021,H.A. LEÓN,1703,León,324663,4,20.61068702,3.696140305,5.236198766
27/11/2021,H.A. LEÓN,1703,León,324663,5,19.31034483,4.928187074,5.236198766
28/11/2021,H.A. LEÓN,1703,León,324663,6,18.40490798,4.620175382,6.160233842
29/11/2021,H.A. LEÓN,1703,León,324663,5,17.12707182,4.31216369,7.084268919
30/11/2021,H.A. LEÓN,1703,León,324663,6,16.5,4.928187074,8.316315687
01/12/2021,H.A. LEÓN,1703,León,324663,7,16.81818182,4.928187074,9.240350764
02/12/2021,H.A. LEÓN,1703,León,324663,10,17.69547325,5.236198766,10.16438584
03/12/2021,H.A. LEÓN,1703,León,324663,12,18.95910781,5.544210458,10.16438584
04/12/2021,H.A. LEÓN,1703,León,324663,13,20.34482759,7.084268919,10.47239753
05/12/2021,H.A. LEÓN,1703,León,324663,13,21.49837134,6.468245535,11.7044443
06/12/2021,H.A. LEÓN,1703,León,324663,13,22.91021672,6.776257227,11.08842092
07/12/2021,H.A. LEÓN,1703,León,324663,13,23.89380531,8.316315687,11.39643261
08/12/2021,H.A. LEÓN,1703,León,324663,13,23.83561644,8.316315687,11.7044443
09/12/2021,H.A. LEÓN,1703,León,324663,13,23.13624679,8.624327379,12.93649107
10/12/2021,H.A. LEÓN,1703,León,324663,15,22.40963855,8.316315687,16.32461968
11/12/2021,H.A. LEÓN,1703,León,324663,15,21.64009112,7.084268919,16.94064307
12/12/2021,H.A. LEÓN,1703,León,324663,13,20.56277056,8.008303995,18.78871322
13/12/2021,H.A. LEÓN,1703,León,324663,16,20.24793388,10.47239753,17.86467814
14/12/2021,H.A. LEÓN,1703,León,324663,17,20.35928144,12.93649107,18.48070153
15/12/2021,H.A. LEÓN,1703,León,324663,18,20.98039216,14.16853784,17.55666645
16/12/2021,H.A. LEÓN,1703,León,324663,17,21.14285714,14.16853784,16.94064307
17/12/2021,H.A. LEÓN,1703,León,324663,18,21.46892655,15.40058461,17.55666645
18/12/2021,H.A. LEÓN,1703,León,324663,18,21.7472119,14.47654953,20.32877168
19/12/2021,H.A. LEÓN,1703,León,324663,19,22.36363636,15.7085963,19.7127483
20/12/2021,H.A. LEÓN,1703,León,324663,17,21.90812721,17.55666645,19.09672491
21/12/2021,H.A. LEÓN,1703,León,324663,17,21.16040956,19.7127483,20.32877168
22/12/2021,H.A. LEÓN,1703,León,324663,17,20.46589018,20.32877168,22.17684183
23/12/2021,H.A. LEÓN,1703,León,324663,19,20.59308072,20.63678337,23.10087691
24/12/2021,H.A. LEÓN,1703,León,324663,19,20.55464927,22.79286522,22.48485353
25/12/2021,H.A. LEÓN,1703,León,324663,22,20.73365231,26.48900552,21.56081845
26/12/2021,H.A. LEÓN,1703,León,324663,22,20.62015504,28.95309906,21.25280676
27/12/2021,H.A. LEÓN,1703,León,324663,22,20.56631893,29.87713414,22.17684183
28/12/2021,H.A. LEÓN,1703,León,324663,22,20.39942939,27.4130406,24.94894706
29/12/2021,H.A. LEÓN,1703,León,324663,23,20.4109589,26.18099383,28.64508737
30/12/2021,H.A. LEÓN,1703,León,324663,23,20.21136063,25.87298214,30.80116921
31/12/2021,H.A. LEÓN,1703,León,324663,23,20.44270833,25.25695875,29.56912244
01/01/2022,H.A. LEÓN,1703,León,324663,24,20.46332046,27.4130406,28.64508737
02/01/2022,H.A. LEÓN,1703,León,324663,26,20.84398977,29.87713414,23.4088886
03/01/2022,H.A. LEÓN,1703,León,324663,28,21.75032175,33.26526275,24.33292368
04/01/2022,H.A. LEÓN,1703,León,324663,26,22.40932642,30.18514583,25.25695875
05/01/2022,H.A. LEÓN,1703,León,324663,26,22.85714286,29.87713414,25.25695875
06/01/2022,H.A. LEÓN,1703,León,324663,23,22.88686606,30.49315752,28.02906398
07/01/2022,H.A. LEÓN,1703,León,324663,21,22.10927573,30.49315752,28.02906398
08/01/2022,H.A. LEÓN,1703,León,324663,21,21.34831461,30.80116921,28.33707568
09/01/2022,H.A. LEÓN,1703,León,324663,23,20.51282051,30.49315752,29.56912244
10/01/2022,H.A. LEÓN,1703,León,324663,23,19.26713948,28.64508737,29.56912244
11/01/2022,H.A. LEÓN,1703,León,324663,21,18.0778032,32.34122767,31.72520429
12/01/2022,H.A. LEÓN,1703,León,324663,20,17.00223714,32.95725106,35.1133329
13/01/2022,H.A. LEÓN,1703,León,324663,20,16.10810811,33.57327444,38.19344982
14/01/2022,H.A. LEÓN,1703,León,324663,20,15.3526971,36.65339136,36.03736798
15/01/2022,H.A. LEÓN,1703,León,324663,21,14.88933602,39.42549659,38.80947321
16/01/2022,H.A. LEÓN,1703,León,324663,21,14.18853256,38.50146152,41.88959013
17/01/2022,H.A. LEÓN,1703,León,324663,21,13.58490566,36.96140305,38.80947321
18/01/2022,H.A. LEÓN,1703,León,324663,21,13.2231405,43.1216369,43.1216369
19/01/2022,H.A. LEÓN,1703,León,324663,22,12.96625222,44.66169536,45.27771874
20/01/2022,H.A. LEÓN,1703,León,324663,22,12.84722222,45.27771874,47.12578889
21/01/2022,H.A. LEÓN,1703,León,324663,20,12.71477663,46.8177772,46.8177772
22/01/2022,H.A. LEÓN,1703,León,324663,20,12.59640103,47.43380059,46.20175382
23/01/2022,H.A. LEÓN,1703,León,324663,21,12.59640103,48.04982397,45.58573043
24/01/2022,H.A. LEÓN,1703,León,324663,21,12.5106383,52.97801105,40.04151998
25/01/2022,H.A. LEÓN,1703,León,324663,23,12.55265375,56.05812797,43.1216369
26/01/2022,H.A. LEÓN,1703,León,324663,21,12.35392321,56.67415135,47.74181228
27/01/2022,H.A. LEÓN,1703,León,324663,20,12.14642263,56.98216304,50.20590582
28/01/2022,H.A. LEÓN,1703,León,324663,19,11.98347107,56.05812797,50.51391751
29/01/2022,H.A. LEÓN,1703,León,324663,19,11.78396072,56.05812797,48.04982397
30/01/2022,H.A. LEÓN,1703,León,324663,17,11.40994295,58.8302332,48.35783566
31/01/2022,H.A. LEÓN,1703,León,324663,18,11.17455139,60.37029166,44.04567197
01/02/2022,H.A. LEÓN,1703,León,324663,19,10.98265896,62.83438519,45.89374213
02/02/2022,H.A. LEÓN,1703,León,324663,21,11.15771812,61.91035012,48.35783566
03/02/2022,H.A. LEÓN,1703,León,324663,21,11.37521222,60.67830335,46.8177772
04/02/2022,H.A. LEÓN,1703,León,324663,19,11.55172414,60.98631504,44.66169536
05/02/2022,H.A. LEÓN,1703,León,324663,20,11.75958188,62.21836181,43.42964859
06/02/2022,H.A. LEÓN,1703,León,324663,21,12.21441125,63.14239689,42.81362521
07/02/2022,H.A. LEÓN,1703,León,324663,19,12.48884924,60.98631504,40.04151998
08/02/2022,H.A. LEÓN,1703,León,324663,14,12.26158038,60.06227996,41.58157844
09/02/2022,H.A. LEÓN,1703,León,324663,14,11.85185185,59.75426827,42.81362521
10/02/2022,H.A. LEÓN,1703,León,324663,14,11.57894737,59.13824489,42.19760182
11/02/2022,H.A. LEÓN,1703,León,324663,11,11.16600791,59.13824489,40.34953167
12/02/2022,H.A. LEÓN,1703,León,324663,10,10.59670782,58.21420981,34.80532121
13/02/2022,H.A. LEÓN,1703,León,324663,10,9.945945946,59.44625658,35.1133329
14/02/2022,H.A. LEÓN,1703,León,324663,10,9.389140271,56.67415135,30.80116921
15/02/2022,H.A. LEÓN,1703,León,324663,10,9.393579073,52.05397597,30.49315752
16/02/2022,H.A. LEÓN,1703,León,324663,9,9.273182957,51.43795258,32.95725106
17/02/2022,H.A. LEÓN,1703,León,324663,9,9.007832898,51.74596428,30.18514583
18/02/2022,H.A. LEÓN,1703,León,324663,9,9.279778393,50.20590582,28.64508737
19/02/2022,H.A. LEÓN,1703,León,324663,10,9.911242604,48.97385905,26.48900552
20/02/2022,H.A. LEÓN,1703,León,324663,10,10.5511811,47.12578889,22.17684183
21/02/2022,H.A. LEÓN,1703,León,324663,10,11.33671743,48.35783566,16.63263137
22/02/2022,H.A. LEÓN,1703,León,324663,8,11.75406872,47.43380059,17.86467814
23/02/2022,H.A. LEÓN,1703,León,324663,9,12.57253385,48.04982397,19.4047366
24/02/2022,H.A. LEÓN,1703,León,324663,9,13.3744856,48.35783566,19.09672491
25/02/2022,H.A. LEÓN,1703,León,324663,8,13.67521368,46.8177772,17.55666645
26/02/2022,H.A. LEÓN,1703,León,324663,7,13.40659341,43.73766028,16.94064307
27/02/2022,H.A. LEÓN,1703,León,324663,7,13.03370787,37.26941475,16.94064307
28/02/2022,H.A. LEÓN,1703,León,324663,7,12.73148148,36.65339136,13.55251445
01/03/2022,H.A. LEÓN,1703,León,324663,7,12.88782816,35.42134459,15.7085963
02/03/2022,H.A. LEÓN,1703,León,324663,8,13.02211302,35.1133329,16.32461968
03/03/2022,H.A. LEÓN,1703,León,324663,8,13.23155216,34.49730952,15.40058461
04/03/2022,H.A. LEÓN,1703,León,324663,7,13.31592689,33.88128613,14.16853784
05/03/2022,H.A. LEÓN,1703,León,324663,7,13.63636364,30.80116921,12.93649107
06/03/2022,H.A. LEÓN,1703,León,324663,7,14.20612813,29.56912244,14.16853784
02/11/2020,H.A BIERZO,1704,León,128167,7,7.536764706,46.81392246,53.83601083
03/11/2020,H.A BIERZO,1704,León,128167,7,7.55711775,53.83601083,57.73717103
04/11/2020,H.A BIERZO,1704,León,128167,6,7.560137457,54.61624287,72.56157981
05/11/2020,H.A BIERZO,1704,León,128167,6,7.785467128,54.61624287,66.31972349
06/11/2020,H.A BIERZO,1704,León,128167,8,8.289241623,54.61624287,62.41856328
07/11/2020,H.A BIERZO,1704,León,128167,7,8.743169399,62.41856328,47.5941545
08/11/2020,H.A BIERZO,1704,León,128167,8,9.245283019,67.88018757,45.25345838
09/11/2020,H.A BIERZO,1704,León,128167,8,10.14198783,72.56157981,39.01160205
10/11/2020,H.A BIERZO,1704,León,128167,10,11.47186147,77.24297206,42.13253021
11/11/2020,H.A BIERZO,1704,León,128167,11,12.88888889,78.0232041,42.91276226
12/11/2020,H.A BIERZO,1704,León,128167,11,13.81578947,78.80343614,39.79183409
13/11/2020,H.A BIERZO,1704,León,128167,11,14.13276231,78.80343614,49.15461858
14/11/2020,H.A BIERZO,1704,León,128167,12,14.48979592,80.36390022,48.37438654
15/11/2020,H.A BIERZO,1704,León,128167,12,14.82213439,84.26506043,51.49531471
16/11/2020,H.A BIERZO,1704,León,128167,12,14.93383743,82.70459635,53.05577879
17/11/2020,H.A BIERZO,1704,León,128167,12,14.51612903,78.0232041,51.49531471
18/11/2020,H.A BIERZO,1704,León,128167,13,14.43478261,82.70459635,57.73717103
19/11/2020,H.A BIERZO,1704,León,128167,12,14.04682274,85.04529247,60.8580992
20/11/2020,H.A BIERZO,1704,León,128167,13,14.09836066,86.60575655,60.8580992
21/11/2020,H.A BIERZO,1704,León,128167,13,14.00966184,74.90227594,65.53949144
22/11/2020,H.A BIERZO,1704,León,128167,13,13.771518,70.22088369,59.29763512
23/11/2020,H.A BIERZO,1704,León,128167,12,13.55932203,74.90227594,60.8580992
24/11/2020,H.A BIERZO,1704,León,128167,12,13.58024691,69.44065165,64.7592594
25/11/2020,H.A BIERZO,1704,León,128167,11,13.73801917,71.00111573,65.53949144
26/11/2020,H.A BIERZO,1704,León,128167,11,14.04958678,71.00111573,60.07786716
27/11/2020,H.A BIERZO,1704,León,128167,9,13.98963731,78.0232041,45.25345838
28/11/2020,H.A BIERZO,1704,León,128167,9,14.05109489,85.04529247,49.93485062
29/11/2020,H.A BIERZO,1704,León,128167,9,14.14728682,78.0232041,42.13253021
30/11/2020,H.A BIERZO,1704,León,128167,10,14.48979592,83.48482839,39.79183409
01/12/2020,H.A BIERZO,1704,León,128167,10,14.71215352,85.82552451,42.91276226
02/12/2020,H.A BIERZO,1704,León,128167,10,14.59227468,81.92436431,46.81392246
03/12/2020,H.A BIERZO,1704,León,128167,10,14.922049,79.58366818,45.25345838
04/12/2020,H.A BIERZO,1704,León,128167,10,15.48974943,80.36390022,43.6929943
05/12/2020,H.A BIERZO,1704,León,128167,8,15.58139535,86.60575655,37.45113797
06/12/2020,H.A BIERZO,1704,León,128167,8,15.71428571,85.82552451,33.54997776
07/12/2020,H.A BIERZO,1704,León,128167,8,15.8808933,78.80343614,33.54997776
08/12/2020,H.A BIERZO,1704,León,128167,8,15.73604061,78.80343614,35.89067389
09/12/2020,H.A BIERZO,1704,León,128167,11,16.32124352,74.90227594,35.11044185
10/12/2020,H.A BIERZO,1704,León,128167,10,16.44908616,75.68250798,39.79183409
11/12/2020,H.A BIERZO,1704,León,128167,10,16.66666667,63.97902736,36.67090593
12/12/2020,H.A BIERZO,1704,León,128167,9,17.20430108,56.95693899,35.11044185
13/12/2020,H.A BIERZO,1704,León,128167,9,17.80821918,56.95693899,29.64881756
14/12/2020,H.A BIERZO,1704,León,128167,10,18.55955679,55.39647491,28.08835348
15/12/2020,H.A BIERZO,1704,León,128167,9,19.54022989,51.49531471,29.64881756
16/12/2020,H.A BIERZO,1704,León,128167,8,19.46107784,51.49531471,30.4290496
17/12/2020,H.A BIERZO,1704,León,128167,8,19.6875,51.49531471,28.86858552
18/12/2020,H.A BIERZO,1704,León,128167,8,19.24290221,46.81392246,28.08835348
19/12/2020,H.A BIERZO,1704,León,128167,8,18.98734177,41.35229817,25.74765735
20/12/2020,H.A BIERZO,1704,León,128167,9,19.10828025,36.67090593,28.86858552
21/12/2020,H.A BIERZO,1704,León,128167,8,18.35443038,33.54997776,28.08835348
22/12/2020,H.A BIERZO,1704,León,128167,10,18.67088608,32.76974572,28.08835348
23/12/2020,H.A BIERZO,1704,León,128167,9,19.41747573,32.76974572,33.54997776
24/12/2020,H.A BIERZO,1704,León,128167,10,20.66666667,30.4290496,28.08835348
25/12/2020,H.A BIERZO,1704,León,128167,10,21.99312715,34.3302098,21.84649715
26/12/2020,H.A BIERZO,1704,León,128167,10,23.32155477,34.3302098,17.1651049
27/12/2020,H.A BIERZO,1704,León,128167,11,24.46043165,34.3302098,20.28603307
28/12/2020,H.A BIERZO,1704,León,128167,11,26.69172932,29.64881756,20.28603307
29/12/2020,H.A BIERZO,1704,León,128167,12,27.96934866,27.30812144,22.62672919
30/12/2020,H.A BIERZO,1704,León,128167,12,28.8973384,26.52788939,21.84649715
31/12/2020,H.A BIERZO,1704,León,128167,11,28.30882353,26.52788939,22.62672919
01/01/2021,H.A BIERZO,1704,León,128167,11,28.67647059,28.86858552,21.06626511
02/01/2021,H.A BIERZO,1704,León,128167,12,29.62962963,26.52788939,23.40696123
03/01/2021,H.A BIERZO,1704,León,128167,12,30.33707865,28.08835348,19.50580103
04/01/2021,H.A BIERZO,1704,León,128167,12,30.37037037,27.30812144,17.1651049
05/01/2021,H.A BIERZO,1704,León,128167,12,30.25830258,27.30812144,19.50580103
06/01/2021,H.A BIERZO,1704,León,128167,11,29.88929889,28.08835348,23.40696123
07/01/2021,H.A BIERZO,1704,León,128167,11,29.77941176,28.08835348,23.40696123
08/01/2021,H.A BIERZO,1704,León,128167,10,28.77697842,23.40696123,21.84649715
09/01/2021,H.A BIERZO,1704,León,128167,10,27.46478873,22.62672919,24.18719327
10/01/2021,H.A BIERZO,1704,León,128167,10,26.48083624,20.28603307,24.96742531
11/01/2021,H.A BIERZO,1704,León,128167,10,25.42955326,21.84649715,23.40696123
12/01/2021,H.A BIERZO,1704,León,128167,11,25.17241379,21.84649715,23.40696123
13/01/2021,H.A BIERZO,1704,León,128167,11,25.08591065,21.06626511,28.08835348
14/01/2021,H.A BIERZO,1704,León,128167,12,25,21.06626511,23.40696123
15/01/2021,H.A BIERZO,1704,León,128167,12,24.51612903,21.06626511,22.62672919
16/01/2021,H.A BIERZO,1704,León,128167,12,23.56495468,22.62672919,27.30812144
17/01/2021,H.A BIERZO,1704,León,128167,13,22.94617564,21.06626511,34.3302098
18/01/2021,H.A BIERZO,1704,León,128167,13,21.93211488,21.84649715,38.23137001
19/01/2021,H.A BIERZO,1704,León,128167,12,20,20.28603307,38.23137001
20/01/2021,H.A BIERZO,1704,León,128167,13,18.35443038,21.84649715,49.15461858
21/01/2021,H.A BIERZO,1704,León,128167,13,16.73003802,21.84649715,55.39647491
22/01/2021,H.A BIERZO,1704,León,128167,13,15.50522648,21.84649715,59.29763512
23/01/2021,H.A BIERZO,1704,León,128167,12,14.33172303,24.18719327,67.09995553
24/01/2021,H.A BIERZO,1704,León,128167,14,13.23529412,23.40696123,71.00111573
25/01/2021,H.A BIERZO,1704,León,128167,14,12.43169399,25.74765735,74.90227594
26/01/2021,H.A BIERZO,1704,León,128167,17,12.41914618,29.64881756,83.48482839
27/01/2021,H.A BIERZO,1704,León,128167,19,12.60815822,29.64881756,88.94645268
28/01/2021,H.A BIERZO,1704,León,128167,21,13.0952381,31.20928164,83.48482839
29/01/2021,H.A BIERZO,1704,León,128167,23,14.00233372,36.67090593,82.70459635
30/01/2021,H.A BIERZO,1704,León,128167,21,15.07009346,42.13253021,85.04529247
31/01/2021,H.A BIERZO,1704,León,128167,20,15.84507042,48.37438654,76.46274002
01/02/2021,H.A BIERZO,1704,León,128167,21,16.82464455,58.51740308,67.09995553
02/02/2021,H.A BIERZO,1704,León,128167,21,17.36028537,67.09995553,75.68250798
03/02/2021,H.A BIERZO,1704,León,128167,21,17.87439614,67.09995553,77.24297206
04/02/2021,H.A BIERZO,1704,León,128167,21,18.29419036,67.09995553,78.0232041
05/02/2021,H.A BIERZO,1704,León,128167,20,18.2160804,72.56157981,71.00111573
06/02/2021,H.A BIERZO,1704,León,128167,20,18.06775408,76.46274002,70.22088369
07/02/2021,H.A BIERZO,1704,León,128167,19,18.0783818,83.48482839,68.66041961
08/02/2021,H.A BIERZO,1704,León,128167,18,17.94871795,85.04529247,68.66041961
09/02/2021,H.A BIERZO,1704,León,128167,18,17.88511749,81.14413226,71.78134777
10/02/2021,H.A BIERZO,1704,León,128167,18,17.89052069,82.70459635,71.00111573
11/02/2021,H.A BIERZO,1704,León,128167,17,17.73533424,84.26506043,69.44065165
12/02/2021,H.A BIERZO,1704,León,128167,17,17.68802228,86.60575655,60.07786716
13/02/2021,H.A BIERZO,1704,León,128167,16,17.82608696,85.82552451,60.8580992
14/02/2021,H.A BIERZO,1704,León,128167,17,18.38905775,85.82552451,59.29763512
15/02/2021,H.A BIERZO,1704,León,128167,16,19.04,81.92436431,49.93485062
16/02/2021,H.A BIERZO,1704,León,128167,16,20.27729636,76.46274002,48.37438654
17/02/2021,H.A BIERZO,1704,León,128167,16,21.61654135,74.1220439,46.81392246
18/02/2021,H.A BIERZO,1704,León,128167,16,24.20382166,77.24297206,33.54997776
19/02/2021,H.A BIERZO,1704,León,128167,16,27.76412776,81.14413226,26.52788939
20/02/2021,H.A BIERZO,1704,León,128167,15,31.81818182,78.0232041,14.04417674
21/02/2021,H.A BIERZO,1704,León,128167,15,36.78929766,83.48482839,10.14301653
22/02/2021,H.A BIERZO,1704,León,128167,14,43.37349398,82.70459635,7.80232041
23/02/2021,H.A BIERZO,1704,León,128167,13,48.16513761,82.70459635,8.582552451
24/02/2021,H.A BIERZO,1704,León,128167,13,53.125,81.92436431,9.362784492
25/02/2021,H.A BIERZO,1704,León,128167,12,52.97297297,78.80343614,11.70348062
26/02/2021,H.A BIERZO,1704,León,128167,12,51.64835165,68.66041961,8.582552451
27/02/2021,H.A BIERZO,1704,León,128167,12,49.72677596,64.7592594,11.70348062
28/02/2021,H.A BIERZO,1704,León,128167,12,47.82608696,56.95693899,10.92324857
01/03/2021,H.A BIERZO,1704,León,128167,12,45.98930481,50.71508267,10.92324857
02/03/2021,H.A BIERZO,1704,León,128167,10,45.10869565,46.81392246,11.70348062
03/03/2021,H.A BIERZO,1704,León,128167,10,43.71584699,46.81392246,13.2639447
04/03/2021,H.A BIERZO,1704,León,128167,10,44.06779661,43.6929943,11.70348062
